Kennziffer,Raumeinheit,Aggregat,Jahr,Arbeitslosenquote,Wahlbeteiligung,Durchschnittsalter,BIP,Stadt_Land
09179,Fürstenfeldbruck,Landkreis,2017,2.6,82.1,43.6,25.7,0
09180,Garmisch-Partenkirchen,Landkreis,1998,5.1,78.9,41.7,NA,NA
09180,Garmisch-Partenkirchen,Landkreis,1999,4.5,NA,41.9,NA,NA
09180,Garmisch-Partenkirchen,Landkreis,2000,3.8,NA,42.1,21.7,NA
09180,Garmisch-Partenkirchen,Landkreis,2001,3.8,NA,42.2,21.3,NA
09180,Garmisch-Partenkirchen,Landkreis,2002,4.2,82.4,42.4,21.4,NA
09180,Garmisch-Partenkirchen,Landkreis,2003,5.3,NA,42.7,21,NA
09180,Garmisch-Partenkirchen,Landkreis,2004,5.4,NA,43.1,21.4,NA
09180,Garmisch-Partenkirchen,Landkreis,2005,6.1,78.1,43.4,21.1,NA
09180,Garmisch-Partenkirchen,Landkreis,2006,5.6,NA,43.7,21.5,NA
09180,Garmisch-Partenkirchen,Landkreis,2007,4.6,NA,44,22.3,NA
09180,Garmisch-Partenkirchen,Landkreis,2008,4.2,NA,44.2,22.7,NA
09180,Garmisch-Partenkirchen,Landkreis,2009,4.4,71.4,44.5,22.6,NA
09180,Garmisch-Partenkirchen,Landkreis,2010,4.4,NA,44.8,24.4,NA
09180,Garmisch-Partenkirchen,Landkreis,2011,3.9,NA,45.1,24.1,NA
09180,Garmisch-Partenkirchen,Landkreis,2012,3.7,NA,45.3,25.2,NA
09180,Garmisch-Partenkirchen,Landkreis,2013,4,70.4,45.5,25.7,NA
09180,Garmisch-Partenkirchen,Landkreis,2014,3.7,NA,45.7,26.6,NA
09180,Garmisch-Partenkirchen,Landkreis,2015,3.6,NA,45.6,28,NA
09180,Garmisch-Partenkirchen,Landkreis,2016,3.7,NA,45.7,28.3,NA
09180,Garmisch-Partenkirchen,Landkreis,2017,3.4,79.3,45.8,29.4,1
09181,Landsberg am Lech,Landkreis,1998,5.2,79.2,38.3,NA,NA
09181,Landsberg am Lech,Landkreis,1999,4.4,NA,38.5,NA,NA
09181,Landsberg am Lech,Landkreis,2000,3.5,NA,38.7,20.6,NA
09181,Landsberg am Lech,Landkreis,2001,3.2,NA,38.9,21.1,NA
09181,Landsberg am Lech,Landkreis,2002,3.7,83.5,39.1,20.9,NA
09181,Landsberg am Lech,Landkreis,2003,5.1,NA,39.4,20.8,NA
09181,Landsberg am Lech,Landkreis,2004,5.3,NA,39.7,21.6,NA
09181,Landsberg am Lech,Landkreis,2005,6.1,80.2,40,21.9,NA
09181,Landsberg am Lech,Landkreis,2006,5.5,NA,40.4,22.2,NA
09181,Landsberg am Lech,Landkreis,2007,4.2,NA,40.7,23.6,NA
09181,Landsberg am Lech,Landkreis,2008,3.1,NA,41,24.3,NA
09181,Landsberg am Lech,Landkreis,2009,3.7,74.2,41.3,24,NA
09181,Landsberg am Lech,Landkreis,2010,3.5,NA,41.6,25.7,NA
09181,Landsberg am Lech,Landkreis,2011,2.9,NA,41.7,26.6,NA
09181,Landsberg am Lech,Landkreis,2012,2.7,NA,42,27.7,NA
09181,Landsberg am Lech,Landkreis,2013,2.9,73.9,42.4,28.7,NA
09181,Landsberg am Lech,Landkreis,2014,3,NA,42.6,29.6,NA
09181,Landsberg am Lech,Landkreis,2015,2.8,NA,42.7,30.7,NA
09181,Landsberg am Lech,Landkreis,2016,3.1,NA,42.9,32.2,NA
09181,Landsberg am Lech,Landkreis,2017,2.7,81.4,43.1,33,1
09182,Miesbach,Landkreis,1998,4.8,79.7,40.8,NA,NA
09182,Miesbach,Landkreis,1999,4.3,NA,41,NA,NA
09182,Miesbach,Landkreis,2000,3.8,NA,41.2,20.9,NA
09182,Miesbach,Landkreis,2001,3.7,NA,41.3,21.4,NA
09182,Miesbach,Landkreis,2002,4.2,83.6,41.4,21.9,NA
09182,Miesbach,Landkreis,2003,5.5,NA,41.7,21.4,NA
09182,Miesbach,Landkreis,2004,5.3,NA,41.9,21.7,NA
09182,Miesbach,Landkreis,2005,5.3,79.5,42.2,22.1,NA
09182,Miesbach,Landkreis,2006,5.3,NA,42.6,23.3,NA
09182,Miesbach,Landkreis,2007,4.3,NA,42.9,25.4,NA
09182,Miesbach,Landkreis,2008,3.6,NA,43.1,26.2,NA
09182,Miesbach,Landkreis,2009,3.8,73.1,43.5,25.6,NA
09182,Miesbach,Landkreis,2010,3.8,NA,43.7,26.1,NA
09182,Miesbach,Landkreis,2011,3.2,NA,43.8,28.1,NA
09182,Miesbach,Landkreis,2012,2.9,NA,44,29.3,NA
09182,Miesbach,Landkreis,2013,2.9,72.9,44.1,29.3,NA
09182,Miesbach,Landkreis,2014,2.9,NA,44.2,31.2,NA
09182,Miesbach,Landkreis,2015,2.7,NA,44.3,32.4,NA
09182,Miesbach,Landkreis,2016,2.8,NA,44.4,33.6,NA
09182,Miesbach,Landkreis,2017,2.6,80,44.6,34.5,1
09183,Mühldorf a.Inn,Landkreis,1998,6.4,74.8,39.5,NA,NA
09183,Mühldorf a.Inn,Landkreis,1999,6.2,NA,39.7,NA,NA
09183,Mühldorf a.Inn,Landkreis,2000,5.2,NA,39.9,20.7,NA
09183,Mühldorf a.Inn,Landkreis,2001,5.1,NA,40.1,20.9,NA
09183,Mühldorf a.Inn,Landkreis,2002,6.1,79.5,40.2,21.6,NA
09183,Mühldorf a.Inn,Landkreis,2003,7.1,NA,40.5,22.2,NA
09183,Mühldorf a.Inn,Landkreis,2004,7.4,NA,40.8,22.3,NA
09183,Mühldorf a.Inn,Landkreis,2005,8.3,73.9,41,22.7,NA
09183,Mühldorf a.Inn,Landkreis,2006,7.4,NA,41.4,23.5,NA
09183,Mühldorf a.Inn,Landkreis,2007,5.8,NA,41.7,24.7,NA
09183,Mühldorf a.Inn,Landkreis,2008,4.6,NA,42,24.5,NA
09183,Mühldorf a.Inn,Landkreis,2009,5.1,66.5,42.3,24.9,NA
09183,Mühldorf a.Inn,Landkreis,2010,4.4,NA,42.5,27,NA
09183,Mühldorf a.Inn,Landkreis,2011,3.9,NA,42.6,29.3,NA
09183,Mühldorf a.Inn,Landkreis,2012,3.7,NA,42.8,29.1,NA
09183,Mühldorf a.Inn,Landkreis,2013,3.9,66.5,42.9,29.7,NA
09183,Mühldorf a.Inn,Landkreis,2014,4,NA,43,30.7,NA
09183,Mühldorf a.Inn,Landkreis,2015,3.9,NA,43,30.5,NA
09183,Mühldorf a.Inn,Landkreis,2016,3.8,NA,43,32.1,NA
09183,Mühldorf a.Inn,Landkreis,2017,3.6,75.4,43.1,33.8,1
09184,München,Landkreis,1998,4.6,83.1,40.6,NA,NA
09184,München,Landkreis,1999,4.4,NA,40.7,NA,NA
09184,München,Landkreis,2000,3.6,NA,40.8,76.9,NA
09184,München,Landkreis,2001,3,NA,40.9,83.8,NA
09184,München,Landkreis,2002,3.8,85.8,41.1,83.8,NA
09184,München,Landkreis,2003,4.6,NA,41.3,82.4,NA
09184,München,Landkreis,2004,4.4,NA,41.5,83.2,NA
09184,München,Landkreis,2005,4.8,82.8,41.7,86.3,NA
09184,München,Landkreis,2006,4.2,NA,41.9,86,NA
09184,München,Landkreis,2007,3.6,NA,42,91.4,NA
09184,München,Landkreis,2008,3,NA,42.1,89.7,NA
09184,München,Landkreis,2009,3.5,78.6,42.3,89.6,NA
09184,München,Landkreis,2010,3.3,NA,42.4,87.1,NA
09184,München,Landkreis,2011,2.8,NA,42.4,97.8,NA
09184,München,Landkreis,2012,2.9,NA,42.5,97.8,NA
09184,München,Landkreis,2013,3,76.9,42.6,93.9,NA
09184,München,Landkreis,2014,3,NA,42.7,93.2,NA
09184,München,Landkreis,2015,2.9,NA,42.6,98.2,NA
09184,München,Landkreis,2016,2.8,NA,42.7,104.4,NA
09184,München,Landkreis,2017,2.6,83.5,42.8,108.9,0
09185,Neuburg-Schrobenhausen,Landkreis,1998,6,77.1,38.3,NA,NA
09185,Neuburg-Schrobenhausen,Landkreis,1999,5.2,NA,38.5,NA,NA
09185,Neuburg-Schrobenhausen,Landkreis,2000,4.5,NA,38.8,22,NA
09185,Neuburg-Schrobenhausen,Landkreis,2001,4.4,NA,38.9,23.2,NA
09185,Neuburg-Schrobenhausen,Landkreis,2002,4.8,80.4,39.1,23.4,NA
09185,Neuburg-Schrobenhausen,Landkreis,2003,5.2,NA,39.4,24.1,NA
09185,Neuburg-Schrobenhausen,Landkreis,2004,5,NA,39.7,24.8,NA
09185,Neuburg-Schrobenhausen,Landkreis,2005,5.7,76.6,40.1,24.8,NA
09185,Neuburg-Schrobenhausen,Landkreis,2006,4.5,NA,40.5,26.2,NA
09185,Neuburg-Schrobenhausen,Landkreis,2007,3.4,NA,40.7,27.3,NA
09185,Neuburg-Schrobenhausen,Landkreis,2008,2.5,NA,40.9,28.6,NA
09185,Neuburg-Schrobenhausen,Landkreis,2009,2.8,69.5,41.2,28.5,NA
09185,Neuburg-Schrobenhausen,Landkreis,2010,2.6,NA,41.4,30.7,NA
09185,Neuburg-Schrobenhausen,Landkreis,2011,2.2,NA,41.7,31,NA
09185,Neuburg-Schrobenhausen,Landkreis,2012,2.1,NA,41.9,31.8,NA
09185,Neuburg-Schrobenhausen,Landkreis,2013,2.3,68.4,42.1,30.8,NA
09185,Neuburg-Schrobenhausen,Landkreis,2014,2.2,NA,42.3,31.5,NA
09185,Neuburg-Schrobenhausen,Landkreis,2015,2,NA,42.3,32.3,NA
09185,Neuburg-Schrobenhausen,Landkreis,2016,2,NA,42.4,34.1,NA
09185,Neuburg-Schrobenhausen,Landkreis,2017,2.1,77.3,42.6,36.4,1
09186,Pfaffenhofen a.d.Ilm,Landkreis,1998,6.5,77.9,37.9,NA,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,1999,5.7,NA,38.1,NA,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2000,5.1,NA,38.3,19.6,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2001,4.7,NA,38.5,20.3,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2002,5.1,81.7,38.8,22.7,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2003,5.7,NA,39.1,22.2,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2004,5.1,NA,39.3,22.6,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2005,5.1,77.6,39.6,22.1,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2006,4.2,NA,40,23.9,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2007,2.9,NA,40.3,24,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2008,2.2,NA,40.7,25,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2009,2.8,71,41,24.6,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2010,2.7,NA,41.3,36.8,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2011,2.2,NA,41.5,37.1,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2012,2,NA,41.7,34.4,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2013,2.1,69.8,41.9,34.9,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2014,2.1,NA,42,34.8,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2015,1.9,NA,42,38.1,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2016,1.8,NA,42.2,40,NA
09186,Pfaffenhofen a.d.Ilm,Landkreis,2017,1.8,77.2,42.3,45.3,1
09187,Rosenheim,Landkreis,1998,5.2,78.6,39.2,NA,NA
09187,Rosenheim,Landkreis,1999,4.6,NA,39.4,NA,NA
09187,Rosenheim,Landkreis,2000,3.7,NA,39.6,18.9,NA
09187,Rosenheim,Landkreis,2001,3.5,NA,39.7,19.7,NA
09187,Rosenheim,Landkreis,2002,4.2,82.7,40,20.1,NA
09187,Rosenheim,Landkreis,2003,5.4,NA,40.3,20.4,NA
09187,Rosenheim,Landkreis,2004,5.2,NA,40.6,21.1,NA
09187,Rosenheim,Landkreis,2005,6,78.5,40.9,21.2,NA
09187,Rosenheim,Landkreis,2006,5.3,NA,41.3,22.3,NA
09187,Rosenheim,Landkreis,2007,4.1,NA,41.6,23.4,NA
09187,Rosenheim,Landkreis,2008,3.2,NA,41.9,24.4,NA
09187,Rosenheim,Landkreis,2009,3.6,72.2,42.2,23.6,NA
09187,Rosenheim,Landkreis,2010,3.4,NA,42.5,24.3,NA
09187,Rosenheim,Landkreis,2011,2.9,NA,42.6,26.9,NA
09187,Rosenheim,Landkreis,2012,2.8,NA,42.8,27.7,NA
09187,Rosenheim,Landkreis,2013,2.8,71.3,43,28,NA
09187,Rosenheim,Landkreis,2014,2.8,NA,43.3,29.6,NA
09187,Rosenheim,Landkreis,2015,2.7,NA,43.3,30.2,NA
09187,Rosenheim,Landkreis,2016,2.5,NA,43.5,30.7,NA
09187,Rosenheim,Landkreis,2017,2.5,80,43.7,31.8,0
09188,Starnberg,Landkreis,1998,4.5,83.8,41.4,NA,NA
09188,Starnberg,Landkreis,1999,4.5,NA,41.5,NA,NA
09188,Starnberg,Landkreis,2000,3.7,NA,41.6,31.2,NA
09188,Starnberg,Landkreis,2001,3.1,NA,41.7,30.6,NA
09188,Starnberg,Landkreis,2002,3.9,86.8,41.9,31.1,NA
09188,Starnberg,Landkreis,2003,4.7,NA,42.1,31.2,NA
09188,Starnberg,Landkreis,2004,4.2,NA,42.4,32.5,NA
09188,Starnberg,Landkreis,2005,4.6,83.8,42.5,34.5,NA
09188,Starnberg,Landkreis,2006,4.2,NA,42.9,36.7,NA
09188,Starnberg,Landkreis,2007,3.4,NA,43.1,39.7,NA
09188,Starnberg,Landkreis,2008,2.9,NA,43.3,39.4,NA
09188,Starnberg,Landkreis,2009,3.2,79.6,43.5,36.2,NA
09188,Starnberg,Landkreis,2010,3.1,NA,43.8,35.4,NA
09188,Starnberg,Landkreis,2011,2.7,NA,43.8,38.9,NA
09188,Starnberg,Landkreis,2012,2.8,NA,43.9,37.2,NA
09188,Starnberg,Landkreis,2013,2.9,77.8,44,37.8,NA
09188,Starnberg,Landkreis,2014,3,NA,44.2,38.7,NA
09188,Starnberg,Landkreis,2015,2.9,NA,44.2,39.5,NA
09188,Starnberg,Landkreis,2016,3,NA,44.3,42.1,NA
09188,Starnberg,Landkreis,2017,2.8,84.1,44.4,46.1,0
09189,Traunstein,Landkreis,1998,5.7,77.3,40.4,NA,NA
09189,Traunstein,Landkreis,1999,5.3,NA,40.6,NA,NA
09189,Traunstein,Landkreis,2000,4.3,NA,40.9,26.6,NA
09189,Traunstein,Landkreis,2001,4.2,NA,41.1,25,NA
09189,Traunstein,Landkreis,2002,4.8,81.6,41.3,24.4,NA
09189,Traunstein,Landkreis,2003,5.3,NA,41.6,24.1,NA
09189,Traunstein,Landkreis,2004,5.1,NA,41.9,25,NA
09189,Traunstein,Landkreis,2005,6,77.4,42.1,24.5,NA
09189,Traunstein,Landkreis,2006,5.1,NA,42.5,25.3,NA
09189,Traunstein,Landkreis,2007,3.8,NA,42.8,26.9,NA
09189,Traunstein,Landkreis,2008,3.3,NA,43,28.3,NA
09189,Traunstein,Landkreis,2009,4.1,69.6,43.3,28.1,NA
09189,Traunstein,Landkreis,2010,3.6,NA,43.6,30.2,NA
09189,Traunstein,Landkreis,2011,3.2,NA,43.7,33.6,NA
09189,Traunstein,Landkreis,2012,3,NA,43.9,33.7,NA
09189,Traunstein,Landkreis,2013,3.2,68.7,44.2,34.7,NA
09189,Traunstein,Landkreis,2014,3.1,NA,44.3,36.5,NA
09189,Traunstein,Landkreis,2015,3,NA,44.3,36.8,NA
09189,Traunstein,Landkreis,2016,3,NA,44.4,38.8,NA
09189,Traunstein,Landkreis,2017,2.9,77.3,44.5,40.7,1
09190,Weilheim-Schongau,Landkreis,1998,4.9,79.6,39.4,NA,NA
09190,Weilheim-Schongau,Landkreis,1999,4.5,NA,39.6,NA,NA
09190,Weilheim-Schongau,Landkreis,2000,3.7,NA,39.8,23.3,NA
09190,Weilheim-Schongau,Landkreis,2001,3.4,NA,39.9,24.2,NA
09190,Weilheim-Schongau,Landkreis,2002,3.8,83.4,40.1,25.6,NA
09190,Weilheim-Schongau,Landkreis,2003,4.6,NA,40.4,26.7,NA
09190,Weilheim-Schongau,Landkreis,2004,4.7,NA,40.7,28,NA
09190,Weilheim-Schongau,Landkreis,2005,5.8,79.3,41,27.4,NA
09190,Weilheim-Schongau,Landkreis,2006,5.6,NA,41.4,28.6,NA
09190,Weilheim-Schongau,Landkreis,2007,4.3,NA,41.7,29.1,NA
09190,Weilheim-Schongau,Landkreis,2008,3.1,NA,42,29.3,NA
09190,Weilheim-Schongau,Landkreis,2009,3.5,73.2,42.3,28.9,NA
09190,Weilheim-Schongau,Landkreis,2010,3.1,NA,42.6,29.1,NA
09190,Weilheim-Schongau,Landkreis,2011,2.7,NA,42.8,31.8,NA
09190,Weilheim-Schongau,Landkreis,2012,2.6,NA,43.1,32.3,NA
09190,Weilheim-Schongau,Landkreis,2013,2.8,72.2,43.4,32.9,NA
09190,Weilheim-Schongau,Landkreis,2014,2.9,NA,43.6,35.1,NA
09190,Weilheim-Schongau,Landkreis,2015,2.8,NA,43.6,35.7,NA
09190,Weilheim-Schongau,Landkreis,2016,2.6,NA,43.7,38.4,NA
09190,Weilheim-Schongau,Landkreis,2017,2.6,80.3,43.9,40.4,1
09261,"Landshut, Stadt",krsfr. Stadt,1998,7.2,74.5,42.7,NA,NA
09261,"Landshut, Stadt",krsfr. Stadt,1999,6.8,NA,42.9,NA,NA
09261,"Landshut, Stadt",krsfr. Stadt,2000,5.7,NA,42.9,39.2,NA
09261,"Landshut, Stadt",krsfr. Stadt,2001,5.6,NA,42.9,44.4,NA
09261,"Landshut, Stadt",krsfr. Stadt,2002,6.6,77.2,43.1,42.3,NA
09261,"Landshut, Stadt",krsfr. Stadt,2003,7.4,NA,43.3,43.2,NA
09261,"Landshut, Stadt",krsfr. Stadt,2004,7.4,NA,43.4,46.2,NA
09261,"Landshut, Stadt",krsfr. Stadt,2005,9,73,43.4,46.5,NA
09261,"Landshut, Stadt",krsfr. Stadt,2006,8.5,NA,43.4,46.7,NA
09261,"Landshut, Stadt",krsfr. Stadt,2007,6.4,NA,43.5,50.1,NA
09261,"Landshut, Stadt",krsfr. Stadt,2008,5.2,NA,43.7,47.6,NA
09261,"Landshut, Stadt",krsfr. Stadt,2009,6,66,43.7,47.1,NA
09261,"Landshut, Stadt",krsfr. Stadt,2010,5.4,NA,43.7,48.1,NA
09261,"Landshut, Stadt",krsfr. Stadt,2011,4.8,NA,43.6,50.9,NA
09261,"Landshut, Stadt",krsfr. Stadt,2012,4.7,NA,43.7,52.2,NA
09261,"Landshut, Stadt",krsfr. Stadt,2013,4.8,65.1,43.6,53.9,NA
09261,"Landshut, Stadt",krsfr. Stadt,2014,5,NA,43.6,56.2,NA
09261,"Landshut, Stadt",krsfr. Stadt,2015,4.9,NA,43.4,53.2,NA
09261,"Landshut, Stadt",krsfr. Stadt,2016,4.6,NA,43.3,55.7,NA
09261,"Landshut, Stadt",krsfr. Stadt,2017,4.2,74.3,43.2,57.9,1
09262,"Passau, Stadt",krsfr. Stadt,1998,9.6,74.1,41.9,NA,NA
09262,"Passau, Stadt",krsfr. Stadt,1999,9.1,NA,42,NA,NA
09262,"Passau, Stadt",krsfr. Stadt,2000,7.9,NA,42.1,40.8,NA
09262,"Passau, Stadt",krsfr. Stadt,2001,7,NA,42.3,40.9,NA
09262,"Passau, Stadt",krsfr. Stadt,2002,7.7,74.9,42.6,42.5,NA
09262,"Passau, Stadt",krsfr. Stadt,2003,9.1,NA,42.8,43.1,NA
09262,"Passau, Stadt",krsfr. Stadt,2004,9,NA,43.1,44.7,NA
09262,"Passau, Stadt",krsfr. Stadt,2005,11,70.5,43.2,47.1,NA
09262,"Passau, Stadt",krsfr. Stadt,2006,9.9,NA,43.5,49.1,NA
09262,"Passau, Stadt",krsfr. Stadt,2007,8.3,NA,43.6,53.2,NA
09262,"Passau, Stadt",krsfr. Stadt,2008,6.4,NA,43.8,56.3,NA
09262,"Passau, Stadt",krsfr. Stadt,2009,7.7,64.9,44,51.5,NA
09262,"Passau, Stadt",krsfr. Stadt,2010,7.3,NA,44.1,54.6,NA
09262,"Passau, Stadt",krsfr. Stadt,2011,6,NA,43.6,65.8,NA
09262,"Passau, Stadt",krsfr. Stadt,2012,5.5,NA,43.6,59.3,NA
09262,"Passau, Stadt",krsfr. Stadt,2013,5.6,63.6,43.5,60.1,NA
09262,"Passau, Stadt",krsfr. Stadt,2014,5.2,NA,43.4,61.2,NA
09262,"Passau, Stadt",krsfr. Stadt,2015,5.4,NA,43.3,61.6,NA
09262,"Passau, Stadt",krsfr. Stadt,2016,5.2,NA,43.3,64.1,NA
09262,"Passau, Stadt",krsfr. Stadt,2017,4.6,73.3,43.1,67.5,1
09263,"Straubing, Stadt",krsfr. Stadt,1998,9.2,70.1,41.5,NA,NA
09263,"Straubing, Stadt",krsfr. Stadt,1999,8.7,NA,41.9,NA,NA
09263,"Straubing, Stadt",krsfr. Stadt,2000,6.8,NA,42.2,35.7,NA
09263,"Straubing, Stadt",krsfr. Stadt,2001,6.8,NA,42.3,37,NA
09263,"Straubing, Stadt",krsfr. Stadt,2002,7.6,73,42.6,38.9,NA
09263,"Straubing, Stadt",krsfr. Stadt,2003,8.5,NA,42.8,38.9,NA
09263,"Straubing, Stadt",krsfr. Stadt,2004,8.8,NA,43,39.1,NA
09263,"Straubing, Stadt",krsfr. Stadt,2005,11.1,68,43.3,40.7,NA
09263,"Straubing, Stadt",krsfr. Stadt,2006,10.3,NA,43.6,42.3,NA
09263,"Straubing, Stadt",krsfr. Stadt,2007,8.1,NA,43.8,42.7,NA
09263,"Straubing, Stadt",krsfr. Stadt,2008,6,NA,44,44.7,NA
09263,"Straubing, Stadt",krsfr. Stadt,2009,7.2,59.5,44.1,42.5,NA
09263,"Straubing, Stadt",krsfr. Stadt,2010,6.4,NA,44.3,45.4,NA
09263,"Straubing, Stadt",krsfr. Stadt,2011,5.5,NA,44.2,46.5,NA
09263,"Straubing, Stadt",krsfr. Stadt,2012,5.4,NA,44.2,45.6,NA
09263,"Straubing, Stadt",krsfr. Stadt,2013,5.7,57.4,44.2,45.6,NA
09263,"Straubing, Stadt",krsfr. Stadt,2014,5.8,NA,44.3,47,NA
09263,"Straubing, Stadt",krsfr. Stadt,2015,5.7,NA,44.2,49.1,NA
09263,"Straubing, Stadt",krsfr. Stadt,2016,5.6,NA,44.2,50.4,NA
09263,"Straubing, Stadt",krsfr. Stadt,2017,4.6,67.4,44.2,52.3,1
09271,Deggendorf,Landkreis,1998,7.3,72,39,NA,NA
09271,Deggendorf,Landkreis,1999,7,NA,39.3,NA,NA
09271,Deggendorf,Landkreis,2000,6,NA,39.5,25,NA
09271,Deggendorf,Landkreis,2001,5.9,NA,39.8,24.7,NA
09271,Deggendorf,Landkreis,2002,6.8,76.9,40,24.9,NA
09271,Deggendorf,Landkreis,2003,7.4,NA,40.4,25,NA
09271,Deggendorf,Landkreis,2004,7.4,NA,40.6,26.9,NA
09271,Deggendorf,Landkreis,2005,8.5,70.8,41,26.2,NA
09271,Deggendorf,Landkreis,2006,7.4,NA,41.3,26.7,NA
09271,Deggendorf,Landkreis,2007,5.4,NA,41.6,27.8,NA
09271,Deggendorf,Landkreis,2008,4.3,NA,41.9,29.2,NA
09271,Deggendorf,Landkreis,2009,5.2,61.6,42.2,28.6,NA
09271,Deggendorf,Landkreis,2010,4.7,NA,42.5,30.3,NA
09271,Deggendorf,Landkreis,2011,3.7,NA,42.7,31.6,NA
09271,Deggendorf,Landkreis,2012,3.5,NA,42.9,33.5,NA
09271,Deggendorf,Landkreis,2013,3.3,60.3,43.1,34.3,NA
09271,Deggendorf,Landkreis,2014,3.1,NA,43.4,36.9,NA
09271,Deggendorf,Landkreis,2015,3.1,NA,43.4,37.3,NA
09271,Deggendorf,Landkreis,2016,3.3,NA,43.6,38,NA
09271,Deggendorf,Landkreis,2017,2.8,70.9,43.6,39.5,1
09272,Freyung-Grafenau,Landkreis,1998,8.8,71.7,38.6,NA,NA
09272,Freyung-Grafenau,Landkreis,1999,7.8,NA,38.9,NA,NA
09272,Freyung-Grafenau,Landkreis,2000,6.8,NA,39.3,16.1,NA
09272,Freyung-Grafenau,Landkreis,2001,6.9,NA,39.6,16.9,NA
09272,Freyung-Grafenau,Landkreis,2002,8.4,76,39.9,16.8,NA
09272,Freyung-Grafenau,Landkreis,2003,9.8,NA,40.3,16.4,NA
09272,Freyung-Grafenau,Landkreis,2004,9.4,NA,40.7,17.3,NA
09272,Freyung-Grafenau,Landkreis,2005,9.5,68.9,41,17.8,NA
09272,Freyung-Grafenau,Landkreis,2006,8.7,NA,41.4,18,NA
09272,Freyung-Grafenau,Landkreis,2007,6.2,NA,41.9,19,NA
09272,Freyung-Grafenau,Landkreis,2008,4.6,NA,42.3,19.8,NA
09272,Freyung-Grafenau,Landkreis,2009,5.2,59.3,42.6,19.1,NA
09272,Freyung-Grafenau,Landkreis,2010,4.9,NA,43,20.2,NA
09272,Freyung-Grafenau,Landkreis,2011,4.3,NA,43.3,22,NA
09272,Freyung-Grafenau,Landkreis,2012,3.9,NA,43.7,22.7,NA
09272,Freyung-Grafenau,Landkreis,2013,3.9,59.9,44.1,24.9,NA
09272,Freyung-Grafenau,Landkreis,2014,3.9,NA,44.3,25.9,NA
09272,Freyung-Grafenau,Landkreis,2015,3.7,NA,44.5,27.4,NA
09272,Freyung-Grafenau,Landkreis,2016,3.4,NA,44.6,28,NA
09272,Freyung-Grafenau,Landkreis,2017,3,71.9,44.9,29.3,1
09273,Kelheim,Landkreis,1998,6.2,75.4,38.2,NA,NA
09273,Kelheim,Landkreis,1999,5.6,NA,38.4,NA,NA
09273,Kelheim,Landkreis,2000,4.9,NA,38.6,20.4,NA
09273,Kelheim,Landkreis,2001,4.4,NA,38.8,21.9,NA
09273,Kelheim,Landkreis,2002,4.9,80,39,21.9,NA
09273,Kelheim,Landkreis,2003,5.5,NA,39.2,21.3,NA
09273,Kelheim,Landkreis,2004,5.3,NA,39.6,22.6,NA
09273,Kelheim,Landkreis,2005,6.2,75,39.9,22,NA
09273,Kelheim,Landkreis,2006,5.6,NA,40.2,22.9,NA
09273,Kelheim,Landkreis,2007,4.3,NA,40.5,23.2,NA
09273,Kelheim,Landkreis,2008,3.3,NA,40.8,24.5,NA
09273,Kelheim,Landkreis,2009,4.1,67.7,41.1,23.8,NA
09273,Kelheim,Landkreis,2010,3.6,NA,41.4,27.1,NA
09273,Kelheim,Landkreis,2011,2.8,NA,41.6,28.2,NA
09273,Kelheim,Landkreis,2012,2.9,NA,41.8,27.6,NA
09273,Kelheim,Landkreis,2013,2.9,66.9,42,28.5,NA
09273,Kelheim,Landkreis,2014,2.8,NA,42.2,29.7,NA
09273,Kelheim,Landkreis,2015,2.6,NA,42.2,30.2,NA
09273,Kelheim,Landkreis,2016,2.8,NA,42.2,31.3,NA
09273,Kelheim,Landkreis,2017,2.6,75.6,42.3,32,1
09274,Landshut,Landkreis,1998,5.2,77.2,37.7,NA,NA
09274,Landshut,Landkreis,1999,4.9,NA,37.9,NA,NA
09274,Landshut,Landkreis,2000,4.1,NA,38.1,22.2,NA
09274,Landshut,Landkreis,2001,4,NA,38.4,21.8,NA
09274,Landshut,Landkreis,2002,4.4,82.7,38.6,23.2,NA
09274,Landshut,Landkreis,2003,4.9,NA,38.9,21.7,NA
09274,Landshut,Landkreis,2004,4.9,NA,39.2,21.5,NA
09274,Landshut,Landkreis,2005,5.4,78,39.6,22.8,NA
09274,Landshut,Landkreis,2006,4.7,NA,40,24.1,NA
